id,date,table_id,duration,red_goal,blue_goal,winner
12334,2024-07-18,1,1122,3,4,BLUE
6283,2025-06-25,15,436,1,9,BLUE
19069,2023-07-25,8,840,3,7,BLUE
5842,2024-08-20,13,480,2,6,BLUE
22387,2024-06-20,29,649,6,3,RED
11735,,27,960,2,4,BLUE
7056,2025-11-25,10,787,8,4,RED
24773,2024-04-15,13,568,9,3,RED
21606,2025-11-07,27,751,10,2,RED
16692,2023-07-04,28,360,3,5,BLUE
10684,2023-06-25,14,719,0,8,BLUE
19132,2025-11-07,25,1092,7,9,BLUE
24942,2024-12-13,4,380,1,2,BLUE
6095,2023-06-24,29,414,0,2,BLUE
21406,2024-03-07,21,725,1,3,BLUE
5247,2025-06-22,2,782,7,0,RED
12214,2025-06-30,22,718,1,1,TIE
163,2025-06-14,18,900,0,3,BLUE
7387,2025-12-09,2,722,10,0,RED
9401,2025-08-03,18,1055,5,9,BLUE
23997,2025-09-08,4,675,0,6,BLUE
24446,2024-09-05,20,1167,5,10,BLUE
22175,2025-11-08,26,830,9,2,RED
22437,2024-11-01,22,376,4,0,RED
21597,2024-02-19,17,840,0,1,BLUE
11636,2024-07-24,24,986,9,9,TIE
19591,2025-04-15,28,768,10,2,RED
1942,2025-05-22,22,775,8,6,RED
2801,2025-03-06,2,1080,6,6,TIE
16303,2024-06-06,22,1044,8,5,RED
12635,2025-07-10,8,360,3,8,BLUE
17170,2024-03-12,21,1169,5,8,BLUE
314,2025-08-21,1,677,3,8,BLUE
2456,2025-11-13,6,1140,10,5,RED
5928,2024-06-10,29,300,1,5,BLUE
21905,2025-08-08,27,319,8,5,RED
837,2024-08-15,26,690,8,6,RED
9441,2024-10-20,15,428,7,4,RED
4356,2024-01-21,22,587,3,10,BLUE
24057,2025-07-08,28,1175,8,5,RED
7389,2024-12-31,20,1147,6,10,BLUE
132,2023-12-17,3,1056,1,9,BLUE
19388,2025-12-09,24,1072,9,5,RED
2332,2023-09-09,14,664,7,7,TIE
16130,2024-06-22,23,1089,1,0,RED
21862,2023-02-01,13,1020,3,7,BLUE
5423,2024-11-11,10,780,5,3,RED
9956,2024-02-03,27,990,9,7,RED
12245,2023-12-27,5,708,5,1,RED
5627,2025-04-29,23,1140,5,0,RED
6971,2024-07-30,30,463,0,6,BLUE
22543,2023-04-11,6,326,2,1,RED
19853,2024-08-27,9,646,7,1,RED
13249,2023-06-14,8,1024,6,8,BLUE
3242,2024-02-02,4,726,10,9,RED
11075,2024-12-29,12,1165,8,10,BLUE
16803,2023-02-26,15,420,1,3,BLUE
8765,2025-12-05,16,355,0,3,BLUE
20363,2025-09-04,30,660,3,3,TIE
13366,2023-12-15,17,300,10,8,RED
20584,2025-12-09,13,727,10,7,RED
18964,2025-10-12,3,809,3,8,BLUE
13668,2024-12-14,8,866,7,5,RED
17985,2023-07-15,26,960,0,5,BLUE
21995,2023-04-04,10,1022,9,7,RED
23023,2025-06-07,5,383,2,3,BLUE
11313,2023-11-30,8,627,6,3,RED
15201,2023-11-24,14,553,7,1,RED
23187,2024-06-24,2,840,0,4,BLUE
18691,2025-10-12,4,874,2,0,RED
8094,2024-09-21,27,1020,2,1,RED
16598,2023-01-17,3,450,5,4,RED
16129,2025-07-19,29,335,2,10,BLUE
1993,2025-10-09,11,948,5,9,BLUE
3959,2024-09-12,4,800,1,5,BLUE
18999,2024-12-15,28,1140,6,1,RED
24286,2023-05-26,10,327,7,0,RED
7797,2023-04-23,3,752,3,7,BLUE
304,2024-11-26,1,540,3,9,BLUE
5542,2025-10-18,12,840,2,3,BLUE
3394,2024-07-14,2,1051,10,5,RED
15019,2024-05-02,12,622,6,6,TIE
3860,2023-10-16,9,679,0,10,BLUE
8684,2025-08-16,15,900,5,0,RED
19787,2025-10-01,18,563,9,1,RED
20209,2023-09-16,15,1020,3,0,RED
21584,2025-09-27,2,629,2,5,BLUE
24129,2023-11-04,30,540,9,9,TIE
5309,2023-07-19,29,928,4,9,BLUE
18662,2024-03-18,24,360,1,10,BLUE
23635,2023-08-03,10,1200,6,3,RED
18575,2023-05-13,23,570,4,9,BLUE
19395,2023-05-16,7,669,9,8,RED
11369,2023-04-10,13,1156,0,1,BLUE
5620,2025-10-01,3,776,9,4,RED
21829,2023-11-29,4,789,3,7,BLUE
15189,2025-09-28,15,352,0,1,BLUE
5627,2025-04-29,23,1140,5,0,RED
3164,2023-02-14,30,420,9,4,RED
3529,2024-08-14,19,1152,0,8,BLUE
13485,2024-11-25,14,960,5,2,RED
13974,2023-06-19,9,572,1,1,TIE
15551,2025-04-14,25,900,6,10,BLUE
23908,2023-11-07,14,305,1,10,BLUE
22690,2023-03-08,4,513,2,5,BLUE
22963,2024-12-04,9,566,1,10,BLUE
6906,2023-10-04,14,780,3,2,RED
5712,2023-09-11,11,600,3,4,BLUE
12649,2023-05-18,17,660,6,3,RED
6986,2024-07-20,12,1111,1,10,BLUE
24640,2025-04-15,28,720,6,6,TIE
21560,2024-03-18,19,1146,4,2,RED
4608,2023-10-14,4,874,6,6,TIE
17476,2024-01-17,29,659,2,4,BLUE
7522,2025-06-26,30,900,9,8,RED
14916,2025-03-24,28,599,7,6,RED
11642,2025-06-15,4,365,2,8,BLUE
9758,2023-08-28,2,959,3,8,BLUE
1316,2023-05-14,16,1020,1,8,BLUE
23013,2025-12-06,19,1140,8,9,BLUE
14399,2023-12-18,6,720,3,8,BLUE
5179,2024-07-07,20,455,3,6,BLUE
1200,2024-09-20,1,945,7,7,TIE
16371,2023-05-24,22,835,5,8,BLUE
20800,2023-04-03,8,438,10,9,RED
15590,2023-08-10,7,396,3,5,BLUE
18478,2024-03-12,1,962,6,7,BLUE
4425,2025-08-10,9,552,7,4,RED
22391,2023-04-26,8,965,9,0,RED
41,2025-03-12,25,300,10,7,RED
6737,2023-06-05,28,623,8,6,RED
22815,2023-06-30,17,987,4,10,BLUE
17903,2024-05-21,12,629,3,0,RED
8880,2023-11-16,13,456,8,0,RED
16797,2024-03-31,29,1145,6,2,RED
16722,2025-09-25,29,895,2,7,BLUE
23352,2023-12-26,23,720,8,3,RED
736,2025-02-06,21,780,9,1,RED
19443,2024-01-22,17,373,9,5,RED
5116,2024-11-01,13,317,2,7,BLUE
4136,2023-05-23,18,578,7,2,RED
3179,2023-02-21,30,1005,9,8,RED
7659,2023-05-29,2,820,6,1,RED
7987,2023-02-04,13,378,3,0,RED
9415,2025-12-21,9,875,1,5,BLUE
6074,2024-12-27,23,696,1,10,BLUE
3512,2025-01-08,8,840,2,4,BLUE
9887,2023-10-11,22,420,7,1,RED
1433,2023-10-12,9,596,2,10,BLUE
4813,2023-07-22,19,554,0,5,BLUE
2839,2024-05-29,21,999,5,0,RED
23547,2025-11-23,13,371,10,5,RED
21641,2024-11-17,11,1080,10,6,RED
24719,2023-05-16,12,853,8,1,RED
14970,2024-03-27,11,611,6,6,TIE
6385,2024-02-20,16,358,4,9,BLUE
19896,2023-12-27,21,1200,10,0,RED
16502,2025-04-07,26,480,1,1,TIE
9726,2025-03-19,28,1112,7,6,RED
24090,2024-12-08,14,360,1,0,RED
4743,2023-01-20,2,366,4,6,BLUE
23355,2025-09-16,5,1172,10,1,RED
6102,2024-02-13,22,869,10,7,RED
18546,2023-08-15,23,724,3,6,BLUE
8907,2023-12-09,17,612,9,10,BLUE
9749,2024-12-12,12,525,3,8,BLUE
11287,2025-06-15,13,625,5,8,BLUE
7583,2025-04-06,20,313,7,3,RED
6060,2023-01-20,14,531,6,4,RED
23666,2024-02-29,8,1046,6,7,BLUE
24093,2023-11-11,19,901,9,8,RED
12430,2024-02-05,4,366,3,4,BLUE
17722,2024-04-15,8,840,10,10,TIE
24392,2024-05-04,12,768,2,7,BLUE
4863,2023-02-01,4,954,6,0,RED
18617,2023-06-19,12,952,10,10,TIE
12931,2025-09-11,25,1006,2,3,BLUE
8274,2024-07-11,23,1140,1,10,BLUE
12828,2025-03-02,23,938,1,9,BLUE
6752,2023-09-12,12,540,9,5,RED
20442,2025-12-10,11,360,4,2,RED
1622,2023-07-12,24,721,6,7,BLUE
1985,2025-04-08,10,1020,6,4,RED
19241,2024-03-20,27,780,6,2,RED
24260,2025-10-16,5,600,7,9,BLUE
9988,2024-10-10,27,694,1,4,BLUE
2726,2025-08-03,21,1020,4,4,TIE
7983,2023-03-23,24,799,2,3,BLUE
1773,2025-11-29,30,1085,4,3,RED
9006,2025-02-27,30,692,2,5,BLUE
13624,2023-05-16,23,600,4,9,BLUE
24145,2025-04-15,19,750,1,10,BLUE
979,2025-04-27,17,697,8,2,RED
16949,2023-10-19,21,774,0,4,BLUE
10730,2023-06-21,22,965,9,5,RED
12971,2025-01-28,16,587,2,8,BLUE
21230,2025-02-01,23,1117,8,8,TIE
23500,2024-05-19,4,790,3,5,BLUE
21229,2023-12-27,15,600,5,2,RED
4070,2024-03-16,6,1115,9,6,RED
42,2025-02-25,16,590,7,8,BLUE
20278,2025-09-27,9,878,8,10,BLUE
626,2025-07-22,11,616,8,1,RED
24159,2023-01-12,3,1200,4,1,RED
7566,2025-05-21,5,1101,10,1,RED
12450,2024-07-11,22,1041,2,3,BLUE
21639,2023-04-29,15,984,5,9,BLUE
5210,2024-10-29,28,613,5,6,BLUE
9412,2025-10-23,7,903,0,4,BLUE
19691,2024-10-04,8,589,8,0,RED
21016,2025-01-18,24,960,1,9,BLUE
21674,2024-09-10,5,480,0,7,BLUE
20317,2025-07-27,23,830,4,2,RED
9107,2025-06-17,4,759,1,6,BLUE
6021,2024-10-12,17,900,3,4,BLUE
19939,2024-12-14,18,900,4,5,BLUE
20903,2025-12-24,22,660,1,5,BLUE
6709,2025-05-13,24,490,5,0,RED
16398,2025-12-12,14,1168,0,3,BLUE
10812,2023-02-20,30,1186,6,6,TIE
4471,2025-07-22,3,403,6,1,RED
7401,2025-09-11,2,411,8,7,RED
23204,2024-08-20,14,434,3,10,BLUE
22527,2024-11-26,23,960,9,9,TIE
19034,2023-11-05,17,786,0,8,BLUE
14663,2024-10-31,29,1057,4,0,RED
4017,2025-04-30,21,840,5,9,BLUE
3143,2025-02-08,4,300,1,0,RED
9869,2024-06-05,21,583,5,5,TIE
17611,2023-11-04,26,1080,7,5,RED
7070,2025-12-23,26,480,4,5,BLUE
7891,2024-03-16,24,720,2,6,BLUE
12127,2025-11-19,24,770,8,2,RED
15751,2024-12-07,28,840,0,4,BLUE
18903,2024-12-04,26,300,6,0,RED
20125,2024-01-19,21,360,3,10,BLUE
19146,2023-04-09,22,1075,8,3,RED
4113,2024-04-23,7,1142,6,9,BLUE
632,2025-05-03,15,482,8,0,RED
22934,2025-09-09,21,540,6,0,RED
8542,2023-01-16,28,300,0,1,BLUE
12970,2024-08-09,30,560,1,4,BLUE
9520,2025-05-17,17,304,8,4,RED
15830,2024-05-28,2,1020,4,8,BLUE
20223,2024-10-10,30,1108,0,6,BLUE
6078,2023-02-14,6,1200,4,10,BLUE
22910,2024-11-25,30,977,3,8,BLUE
15901,2023-09-05,14,821,7,9,BLUE
3513,2024-01-14,7,962,8,0,RED
4680,2024-07-16,14,857,1,10,BLUE
4317,2025-07-26,16,545,7,2,RED
6989,2024-05-31,1,1098,1,10,BLUE
1720,2024-04-05,1,1017,1,9,BLUE
16006,2023-08-12,15,588,2,9,BLUE
5620,2025-10-01,3,776,9,4,RED
20167,2023-12-07,4,414,2,4,BLUE
8716,2024-03-21,30,793,10,3,RED
19828,2025-12-08,13,1080,8,2,RED
16242,2025-10-27,3,480,6,1,RED
4775,2025-06-16,23,480,7,3,RED
24962,2025-07-10,5,565,10,2,RED
10009,2024-04-26,12,1080,10,10,TIE
17259,2023-07-05,24,1140,1,0,RED
4360,2024-02-04,24,1012,4,2,RED
20353,2023-05-30,19,387,8,4,RED
20489,2024-07-31,13,516,2,10,BLUE
3616,2023-04-08,4,604,4,2,RED
23837,2025-07-25,21,465,9,9,TIE
1811,2025-09-16,18,1200,5,8,BLUE
4528,2024-09-23,28,602,9,6,RED
19956,2023-07-30,23,1164,5,10,BLUE
2907,2023-05-15,4,418,7,1,RED
8560,2023-11-06,11,1001,10,8,RED
22467,2024-12-06,9,442,1,0,RED
1387,2024-08-06,23,720,1,6,BLUE
17826,2023-12-25,29,315,9,6,RED
24213,2025-05-01,6,595,6,4,RED
18241,2024-10-27,19,540,3,6,BLUE
3763,2023-06-09,19,681,6,8,BLUE
17522,2024-03-23,26,1165,10,2,RED
3111,2024-05-26,16,1140,1,1,TIE
19718,2023-10-11,18,1100,2,8,BLUE
21584,2025-09-27,2,629,2,5,BLUE
18213,2023-10-16,15,405,8,10,BLUE
19537,2024-04-12,30,862,3,7,BLUE
2035,2024-07-09,1,358,5,6,BLUE
17832,2024-01-23,11,420,9,8,RED
2553,2024-07-22,24,453,1,10,BLUE
15800,2025-08-24,11,530,3,0,RED
11764,2024-01-17,9,1182,7,2,RED
10198,2023-05-31,6,513,3,7,BLUE
6930,2024-12-21,20,416,8,2,RED
7069,2024-11-13,18,1140,7,9,BLUE
1252,2023-09-01,19,652,0,0,TIE
16899,2025-06-20,2,1140,9,9,TIE
706,2025-01-05,29,360,8,2,RED
22261,2025-03-30,26,899,4,0,RED
7694,2023-01-09,8,506,10,1,RED
1504,2025-06-17,6,995,1,8,BLUE
23637,2025-01-28,26,817,10,2,RED
6558,2024-12-17,7,420,10,9,RED
19573,2023-09-20,9,600,3,2,RED
4422,2023-10-20,29,660,7,6,RED
19766,2024-01-19,4,332,3,10,BLUE
20137,2025-05-25,9,535,10,2,RED
10864,2025-03-25,27,417,4,5,BLUE
22206,2024-03-27,24,410,1,10,BLUE
15255,2024-10-11,24,540,4,3,RED
7096,2025-03-14,13,937,4,8,BLUE
20954,2023-07-08,19,720,7,2,RED
3228,2023-07-04,21,870,4,2,RED
14157,2025-08-16,17,660,6,7,BLUE
19721,2025-11-11,4,1074,2,6,BLUE
11158,2024-03-13,28,360,3,8,BLUE
15479,2024-05-01,28,480,6,0,RED
7678,2023-10-06,3,1144,1,5,BLUE
23192,2024-04-09,27,488,2,7,BLUE
21991,2023-11-12,4,592,9,1,RED
21320,2025-05-28,19,888,3,9,BLUE
18732,2023-05-17,16,1135,7,6,RED
17329,2023-01-03,17,414,7,8,BLUE
20641,2025-10-13,20,714,7,5,RED
22069,2025-11-30,10,455,2,1,RED
10021,2024-02-18,18,738,4,3,RED
13679,2025-06-30,8,540,2,1,RED
14315,2025-07-15,23,500,1,9,BLUE
23014,2025-05-23,16,1118,5,7,BLUE
20945,2023-09-27,6,357,8,6,RED
3354,2024-10-29,23,686,5,10,BLUE
15654,2024-11-29,14,465,2,4,BLUE
16041,2025-10-21,14,840,6,5,RED
13225,2023-07-23,22,720,10,10,TIE
16518,2024-02-09,6,429,3,8,BLUE
16960,2023-01-11,5,720,4,2,RED
1538,2024-06-19,18,879,2,9,BLUE
18814,2025-03-15,20,878,2,2,TIE
22729,2023-02-06,11,960,1,3,BLUE
12004,2025-12-15,19,480,4,0,RED
7239,2024-03-09,4,779,1,10,BLUE
8330,2024-12-24,30,480,8,4,RED
10385,2024-02-18,18,627,2,10,BLUE
12363,2025-09-19,30,926,2,9,BLUE
12960,2025-03-31,29,974,4,9,BLUE
23905,2024-07-25,20,1114,10,1,RED
8941,2023-02-18,15,612,0,6,BLUE
24395,2024-08-06,13,540,0,2,BLUE
3168,2023-04-29,6,787,4,9,BLUE
12953,2023-11-28,21,910,5,8,BLUE
13211,2025-04-28,3,311,2,5,BLUE
10605,2023-02-27,21,391,1,1,TIE
5023,2023-07-01,12,782,3,3,TIE
22696,2025-02-09,3,894,1,0,RED
2098,2023-01-27,8,358,1,0,RED
6369,2024-03-16,16,419,8,8,TIE
12224,2025-11-22,12,471,2,4,BLUE
17970,2024-04-16,20,1159,7,8,BLUE
12590,2025-12-04,4,629,4,8,BLUE
19245,2023-08-08,18,1093,9,5,RED
487,2025-10-02,24,519,10,3,RED
21731,2024-11-08,2,723,6,0,RED
15837,2024-04-07,21,865,0,3,BLUE
654,2025-09-17,6,300,7,4,RED
10345,2025-10-06,1,1140,6,3,RED
8292,2025-09-01,29,670,9,1,RED
12388,2024-11-06,22,783,1,5,BLUE
11328,2023-10-15,8,507,3,9,BLUE
22297,2024-01-29,3,540,8,6,RED
9698,2025-09-10,12,1200,10,3,RED
5339,2025-01-08,20,453,9,8,RED
8949,2023-11-07,12,586,1,2,BLUE
22164,2024-01-24,9,1089,5,7,BLUE
4293,2024-04-26,2,960,3,10,BLUE
8759,2025-02-08,24,356,5,4,RED
7228,2023-11-27,27,960,1,10,BLUE
7204,2025-01-21,24,1018,5,6,BLUE
14853,2023-03-25,7,1025,7,7,TIE
9297,2023-09-10,27,900,9,7,RED
6554,2025-09-21,11,300,4,3,RED
23418,2024-05-02,4,720,10,6,RED
23222,2023-11-15,10,1017,0,2,BLUE
16403,2024-01-04,25,940,1,8,BLUE
19691,2024-10-04,8,589,8,0,RED
21319,2024-04-15,8,1140,10,6,RED
16681,2024-07-28,2,787,5,7,BLUE
3174,2024-01-02,17,935,1,8,BLUE
2097,2024-02-07,9,496,7,5,RED
18826,2025-03-01,11,782,0,5,BLUE
17432,2025-07-16,17,428,5,7,BLUE
12593,2025-08-17,18,540,8,0,RED
1675,2025-12-29,15,480,9,3,RED
12412,2024-09-04,18,664,3,10,BLUE
6050,2024-10-30,23,528,7,8,BLUE
15996,2024-12-20,5,480,2,7,BLUE
23702,2025-01-15,27,658,8,3,RED
16418,2025-10-03,16,830,6,5,RED
11906,2025-01-09,28,364,7,1,RED
18319,2025-10-12,12,593,7,10,BLUE
19064,2025-01-08,14,840,10,9,RED
6449,2024-09-13,15,761,6,4,RED
24298,2024-11-21,7,755,6,1,RED
20642,2025-09-15,27,1200,8,6,RED
14217,2023-07-22,7,1020,9,5,RED
11831,2025-07-08,16,652,5,4,RED
3959,2024-09-12,4,800,1,5,BLUE
4423,2024-03-06,4,312,4,2,RED
19592,2025-06-08,3,1110,6,2,RED
15828,2024-06-07,3,900,9,10,BLUE
18996,2025-12-14,11,384,4,7,BLUE
1587,2025-09-20,23,1152,10,5,RED
10453,2024-03-05,23,360,10,5,RED
9642,2025-07-08,2,738,6,5,RED
2538,2025-09-14,28,922,4,10,BLUE
3777,2024-02-23,29,304,1,6,BLUE
15271,2025-07-20,10,441,1,8,BLUE
12592,2023-04-28,18,758,0,4,BLUE
10365,2023-06-19,10,791,10,9,RED
5095,2024-09-11,28,909,8,0,RED
16384,2025-04-21,23,480,6,9,BLUE
4893,2024-03-06,4,539,0,7,BLUE
16333,2023-08-29,13,813,8,10,BLUE
10844,2025-03-20,17,420,0,10,BLUE
767,2025-11-24,8,366,2,9,BLUE
3930,2025-04-12,13,1159,8,4,RED
12175,2023-07-25,8,1080,1,10,BLUE
19312,2025-07-09,28,907,10,0,RED
23299,2024-03-21,12,868,6,4,RED
23339,2024-03-18,26,540,8,8,TIE
22884,2025-12-25,29,1005,4,9,BLUE
11484,2023-05-22,17,420,6,0,RED
20472,2025-07-24,23,498,1,5,BLUE
19050,2023-09-23,13,840,4,6,BLUE
2426,2025-01-04,3,323,7,7,TIE
2693,2024-06-30,18,566,9,7,RED
6434,2025-05-19,20,430,9,3,RED
2020,2024-07-16,6,962,4,6,BLUE
23350,2025-03-21,17,1045,5,7,BLUE
17005,2024-10-21,29,499,10,8,RED
11011,2024-12-10,25,1141,0,8,BLUE
79,2024-02-26,22,900,2,3,BLUE
3154,2025-07-27,20,660,8,9,BLUE
12401,2025-08-25,29,809,5,9,BLUE
694,2024-06-03,9,603,6,3,RED
21578,2023-09-09,20,1200,6,5,RED
21798,2023-01-27,8,479,6,8,BLUE
12414,2023-10-05,25,976,0,10,BLUE
11353,2023-02-20,28,1140,6,6,TIE
23640,2023-09-28,25,723,10,8,RED
13122,2023-04-15,3,1140,0,0,TIE
19997,2025-02-02,18,553,10,9,RED
19380,2025-02-09,8,639,1,1,TIE
23917,2023-03-11,17,1102,7,7,TIE
9592,2024-09-20,24,685,7,10,BLUE
15037,2025-06-28,9,600,10,6,RED
16410,,21,1097,6,8,BLUE
19633,2025-07-17,1,602,1,5,BLUE
19191,2023-06-18,8,1180,2,10,BLUE
11754,2024-02-01,4,1020,10,6,RED
15052,2024-02-16,8,540,3,7,BLUE
20272,2025-01-11,25,1126,5,8,BLUE
13113,2025-06-25,29,625,5,10,BLUE
6718,2023-06-28,9,908,7,8,BLUE
9201,2024-02-19,15,1126,9,8,RED
18424,2024-05-21,6,1092,8,5,RED
8781,2024-06-19,16,770,10,0,RED
16643,2025-06-26,21,1096,3,0,RED
16432,2025-01-18,22,900,8,3,RED
19502,2023-08-02,8,911,5,4,RED
7907,2024-08-20,9,899,2,2,TIE
2898,2025-12-29,24,780,0,10,BLUE
18314,2023-12-13,4,559,4,10,BLUE
2978,2025-02-16,16,958,6,5,RED
7170,2024-08-10,5,994,0,10,BLUE
24211,2024-10-28,5,780,6,8,BLUE
6186,2025-08-06,24,901,1,9,BLUE
7445,2024-02-19,27,925,7,4,RED
20523,2025-04-04,22,1120,5,8,BLUE
18427,2023-10-07,2,1072,7,9,BLUE
4844,2023-10-01,25,837,10,6,RED
8382,2024-01-03,3,1200,0,8,BLUE
20779,2025-01-09,22,620,0,3,BLUE
18681,2025-01-07,3,300,2,2,TIE
2801,2025-03-06,2,1080,6,6,TIE
24007,2024-11-17,17,896,9,9,TIE
2695,2023-11-27,8,540,10,0,RED
10566,2025-10-26,20,313,2,2,TIE
14555,2023-02-23,12,1080,8,0,RED
4393,2024-06-23,8,962,5,7,BLUE
3054,2023-09-26,27,625,3,8,BLUE
23438,2023-01-07,13,872,0,1,BLUE
15775,2024-05-26,1,1049,7,3,RED
3093,2023-05-18,21,480,3,9,BLUE
14051,2024-09-15,15,540,10,10,TIE
14246,2024-08-01,7,1140,7,6,RED
14224,2024-07-01,21,388,10,9,RED
1942,2025-05-22,22,775,8,6,RED
23500,2024-05-19,4,790,3,5,BLUE
2835,2024-07-15,29,540,8,6,RED
23869,2025-09-14,15,527,10,8,RED
13341,2025-03-06,25,720,0,9,BLUE
5257,2023-09-03,16,1080,4,0,RED
11885,2024-01-19,14,774,2,9,BLUE
5217,2025-09-11,8,358,9,9,TIE
3275,2024-12-22,30,443,6,4,RED
23025,2025-07-07,26,540,10,3,RED
6705,2023-11-16,16,587,1,10,BLUE
281,2025-10-20,2,1081,0,10,BLUE
12530,2024-08-03,3,934,8,9,BLUE
14891,2024-09-16,9,360,6,10,BLUE
11372,2023-06-09,10,367,3,6,BLUE
18849,2024-09-12,17,428,0,2,BLUE
5877,2024-03-12,17,1089,5,0,RED
9497,2024-02-13,20,865,0,1,BLUE
1035,2023-01-31,11,1098,5,3,RED
5068,2023-11-18,8,1008,1,4,BLUE
6429,2025-03-31,5,524,2,7,BLUE
13120,2024-11-14,11,599,5,1,RED
5913,2025-09-05,29,1080,4,8,BLUE
22191,2025-10-04,5,628,2,7,BLUE
23970,2023-01-19,27,801,8,6,RED
19774,2025-04-17,6,669,9,4,RED
5024,2025-07-15,17,756,4,5,BLUE
16530,2023-03-02,1,444,10,7,RED
6381,2024-11-05,26,1020,10,7,RED
15422,2023-04-26,23,550,2,6,BLUE
7938,2025-08-22,8,660,3,9,BLUE
5179,2024-07-07,20,455,3,6,BLUE
6150,2025-01-11,17,1200,8,5,RED
16036,2025-05-04,7,540,10,3,RED
13525,2024-03-26,24,600,8,9,BLUE
14796,2024-03-26,27,960,8,4,RED
14317,2024-05-06,25,423,9,7,RED
22150,2025-07-23,12,838,3,7,BLUE
18364,2023-01-27,19,540,5,2,RED
13101,2023-10-02,30,780,8,3,RED
9528,2025-09-05,17,720,2,8,BLUE
22083,2024-02-23,21,455,2,1,RED
4528,2024-09-23,28,602,9,6,RED
12482,2025-05-31,21,730,10,6,RED
17933,2023-02-10,1,960,3,1,RED
16914,2025-10-16,4,837,3,1,RED
11267,2025-06-18,18,1145,9,10,BLUE
23352,2023-12-26,23,720,8,3,RED
8968,2023-07-13,8,456,7,10,BLUE
3539,2023-06-11,30,743,9,8,RED
6508,2023-07-04,7,443,7,7,TIE
12393,2025-12-02,23,940,0,4,BLUE
22343,2025-05-02,27,960,10,0,RED
1961,2023-11-04,11,367,3,10,BLUE
24427,2025-10-15,25,1114,2,9,BLUE
2740,2023-08-07,10,960,3,0,RED
15078,2025-10-26,2,381,5,9,BLUE
20905,2025-08-15,9,983,5,5,TIE
21971,,26,621,6,10,BLUE
10662,2025-03-09,20,641,7,7,TIE
7902,2023-09-11,27,922,0,9,BLUE
19191,2023-06-18,8,1180,2,10,BLUE
17342,2024-04-15,25,1026,0,0,TIE
2480,2024-12-17,18,329,6,4,RED
23849,2023-05-17,12,1080,8,5,RED
18701,2024-11-19,16,858,2,10,BLUE
2671,2024-01-29,3,483,8,5,RED
17194,2025-12-23,25,436,6,4,RED
1611,2024-10-14,15,306,6,7,BLUE
7824,2024-10-21,2,516,4,10,BLUE
13240,2023-01-26,6,780,1,6,BLUE
12950,2024-09-11,22,600,1,2,BLUE
18942,2023-05-17,14,864,6,8,BLUE
5215,2024-12-11,2,878,3,6,BLUE
9780,2025-05-11,13,653,9,0,RED
10138,2023-01-08,1,720,8,0,RED
10195,2025-12-11,24,374,7,10,BLUE
9011,2023-10-02,15,937,0,10,BLUE
2962,2025-04-09,1,708,7,10,BLUE
8428,2025-11-17,7,511,2,5,BLUE
10822,2023-06-07,18,559,8,4,RED
5647,2024-11-23,20,615,2,2,TIE
1387,2024-08-06,23,720,1,6,BLUE
3723,2025-05-26,7,1169,2,4,BLUE
19470,2023-11-27,7,1042,3,8,BLUE
8163,2023-03-17,29,851,3,8,BLUE
21093,2023-08-17,14,480,8,8,TIE
4608,2023-10-14,4,874,6,6,TIE
13235,2024-10-16,7,501,0,10,BLUE
16549,2024-01-01,6,720,4,4,TIE
10025,2025-01-10,2,524,0,0,TIE
8904,2025-01-19,4,1177,4,1,RED
22287,2023-08-02,26,880,10,0,RED
716,2023-12-25,24,739,7,0,RED
8059,,25,523,7,7,TIE
23457,2025-11-27,27,986,9,8,RED
24801,2025-05-02,21,1111,0,10,BLUE
8374,2025-12-25,21,720,10,3,RED
11176,2023-05-28,5,540,0,2,BLUE
20547,2025-06-09,26,420,4,7,BLUE
9653,2025-04-25,7,712,10,0,RED
9249,2024-03-08,23,480,7,3,RED
18701,2024-11-19,16,858,2,10,BLUE
12954,2024-12-23,4,1181,2,1,RED
149,2025-07-23,15,625,6,10,BLUE
12078,2023-11-04,29,735,1,0,RED
4393,2024-06-23,8,962,5,7,BLUE
2734,2023-03-01,8,450,0,4,BLUE
7856,2025-09-16,7,468,6,3,RED
22693,2024-04-01,13,642,8,0,RED
662,2023-04-28,27,1020,1,10,BLUE
11670,2024-08-25,2,900,5,10,BLUE
21089,2023-03-29,11,600,1,2,BLUE
22772,2023-08-27,17,516,7,2,RED
8261,2025-08-29,23,703,6,2,RED
6599,2024-12-16,22,480,3,8,BLUE
3607,2023-11-28,11,738,8,5,RED
12214,2025-06-30,22,718,1,1,TIE
3764,2024-09-25,26,466,5,2,RED
23166,2024-06-01,8,722,0,3,BLUE
6421,2023-03-28,25,1140,1,7,BLUE
380,2025-12-06,19,1044,2,7,BLUE
12857,2023-12-18,1,981,8,5,RED
5,2023-04-28,1,848,5,5,TIE
9119,2025-09-23,21,718,3,3,TIE
191,2024-12-23,28,309,8,6,RED
16971,2023-08-10,14,372,4,6,BLUE
11965,2024-07-11,16,973,7,2,RED
7555,2023-06-01,12,622,0,0,TIE
14719,2025-07-25,9,591,2,7,BLUE
2390,2024-09-08,1,1140,6,6,TIE
3036,2023-03-12,13,948,9,6,RED
20451,,29,540,2,0,RED
8852,2023-05-28,21,990,5,3,RED
7684,2025-03-20,28,396,3,3,TIE
20952,2023-06-01,7,604,3,5,BLUE
